Point,Corner,Vin,mc_iteration,temperature,Pass/Fail,/Inv_Out,DELAY
979,MC40,563.7e-3,19,-40,,,eval err
979,MC150,563.7e-3,19,150,,,eval err
980,MC40,563.7e-3,20,-40,,,eval err
980,MC150,563.7e-3,20,150,,,eval err
981,MC40,563.7e-3,21,-40,,,eval err
981,MC150,563.7e-3,21,150,,,eval err
982,MC40,563.7e-3,22,-40,,,9.946e-9
982,MC150,563.7e-3,22,150,,,eval err
983,MC40,563.7e-3,23,-40,,,eval err
983,MC150,563.7e-3,23,150,,,eval err
984,MC40,563.7e-3,24,-40,,,eval err
984,MC150,563.7e-3,24,150,,,eval err
985,MC40,563.7e-3,25,-40,,,eval err
985,MC150,563.7e-3,25,150,,,eval err
986,MC40,563.7e-3,26,-40,,,eval err
986,MC150,563.7e-3,26,150,,,eval err
987,MC40,563.7e-3,27,-40,,,eval err
987,MC150,563.7e-3,27,150,,,eval err
988,MC40,563.7e-3,28,-40,,,eval err
988,MC150,563.7e-3,28,150,,,eval err
989,MC40,563.7e-3,29,-40,,,eval err
989,MC150,563.7e-3,29,150,,,eval err
990,MC40,563.7e-3,30,-40,,,eval err
990,MC150,563.7e-3,30,150,,,eval err
991,MC40,563.7e-3,31,-40,,,eval err
991,MC150,563.7e-3,31,150,,,eval err
992,MC40,563.7e-3,32,-40,,,eval err
992,MC150,563.7e-3,32,150,,,eval err
993,MC40,563.7e-3,33,-40,,,eval err
993,MC150,563.7e-3,33,150,,,eval err
994,MC40,563.7e-3,34,-40,,,eval err
994,MC150,563.7e-3,34,150,,,eval err
995,MC40,563.7e-3,35,-40,,,eval err
995,MC150,563.7e-3,35,150,,,eval err
996,MC40,563.7e-3,36,-40,,,eval err
996,MC150,563.7e-3,36,150,,,eval err
997,MC40,563.7e-3,37,-40,,,eval err
997,MC150,563.7e-3,37,150,,,eval err
998,MC40,563.7e-3,38,-40,,,eval err
998,MC150,563.7e-3,38,150,,,eval err
999,MC40,563.7e-3,39,-40,,,eval err
999,MC150,563.7e-3,39,150,,,eval err
1e3,MC40,563.7e-3,40,-40,,,eval err
1e3,MC150,563.7e-3,40,150,,,eval err
1.001e3,MC40,563.7e-3,41,-40,,,eval err
1.001e3,MC150,563.7e-3,41,150,,,eval err
1.002e3,MC40,563.7e-3,42,-40,,,eval err
1.002e3,MC150,563.7e-3,42,150,,,eval err
1.003e3,MC40,563.7e-3,43,-40,,,eval err
1.003e3,MC150,563.7e-3,43,150,,,eval err
1.004e3,MC40,563.7e-3,44,-40,,,eval err
1.004e3,MC150,563.7e-3,44,150,,,eval err
1.005e3,MC40,563.7e-3,45,-40,,,eval err
1.005e3,MC150,563.7e-3,45,150,,,eval err
1.006e3,MC40,563.7e-3,46,-40,,,eval err
1.006e3,MC150,563.7e-3,46,150,,,eval err
1.007e3,MC40,563.7e-3,47,-40,,,eval err
1.007e3,MC150,563.7e-3,47,150,,,eval err
1.008e3,MC40,563.7e-3,48,-40,,,eval err
1.008e3,MC150,563.7e-3,48,150,,,eval err
1.009e3,MC40,563.7e-3,49,-40,,,eval err
1.009e3,MC150,563.7e-3,49,150,,,eval err
1.01e3,MC40,563.7e-3,50,-40,,,eval err
1.01e3,MC150,563.7e-3,50,150,,,eval err
1.011e3,MC40,563.7e-3,51,-40,,,eval err
1.011e3,MC150,563.7e-3,51,150,,,eval err
1.012e3,MC40,563.7e-3,52,-40,,,eval err
1.012e3,MC150,563.7e-3,52,150,,,eval err
1.013e3,MC40,563.7e-3,53,-40,,,eval err
1.013e3,MC150,563.7e-3,53,150,,,eval err
1.014e3,MC40,563.7e-3,54,-40,,,eval err
1.014e3,MC150,563.7e-3,54,150,,,eval err
1.015e3,MC40,563.7e-3,55,-40,,,eval err
1.015e3,MC150,563.7e-3,55,150,,,eval err
1.016e3,MC40,563.7e-3,56,-40,,,eval err
1.016e3,MC150,563.7e-3,56,150,,,eval err
1.017e3,MC40,563.7e-3,57,-40,,,eval err
1.017e3,MC150,563.7e-3,57,150,,,eval err
1.018e3,MC40,563.7e-3,58,-40,,,eval err
1.018e3,MC150,563.7e-3,58,150,,,eval err
1.019e3,MC40,563.7e-3,59,-40,,,eval err
1.019e3,MC150,563.7e-3,59,150,,,eval err
1.02e3,MC40,563.7e-3,60,-40,,,eval err
1.02e3,MC150,563.7e-3,60,150,,,eval err
1.021e3,MC40,575.8e-3,1,-40,,,eval err
1.021e3,MC150,575.8e-3,1,150,,,eval err
1.022e3,MC40,575.8e-3,2,-40,,,eval err
1.022e3,MC150,575.8e-3,2,150,,,eval err
1.023e3,MC40,575.8e-3,3,-40,,,eval err
1.023e3,MC150,575.8e-3,3,150,,,eval err
1.024e3,MC40,575.8e-3,4,-40,,,eval err
1.024e3,MC150,575.8e-3,4,150,,,eval err
1.025e3,MC40,575.8e-3,5,-40,,,eval err
1.025e3,MC150,575.8e-3,5,150,,,eval err
1.026e3,MC40,575.8e-3,6,-40,,,eval err
1.026e3,MC150,575.8e-3,6,150,,,eval err
1.027e3,MC40,575.8e-3,7,-40,,,eval err
1.027e3,MC150,575.8e-3,7,150,,,eval err
1.028e3,MC40,575.8e-3,8,-40,,,eval err
1.028e3,MC150,575.8e-3,8,150,,,eval err
1.029e3,MC40,575.8e-3,9,-40,,,eval err
1.029e3,MC150,575.8e-3,9,150,,,eval err
1.03e3,MC40,575.8e-3,10,-40,,,eval err
1.03e3,MC150,575.8e-3,10,150,,,eval err
1.031e3,MC40,575.8e-3,11,-40,,,eval err
1.031e3,MC150,575.8e-3,11,150,,,eval err
1.032e3,MC40,575.8e-3,12,-40,,,eval err
1.032e3,MC150,575.8e-3,12,150,,,eval err
1.033e3,MC40,575.8e-3,13,-40,,,eval err
1.033e3,MC150,575.8e-3,13,150,,,eval err
1.034e3,MC40,575.8e-3,14,-40,,,eval err
1.034e3,MC150,575.8e-3,14,150,,,eval err
1.035e3,MC40,575.8e-3,15,-40,,,eval err
1.035e3,MC150,575.8e-3,15,150,,,eval err
1.036e3,MC40,575.8e-3,16,-40,,,eval err
1.036e3,MC150,575.8e-3,16,150,,,eval err
1.037e3,MC40,575.8e-3,17,-40,,,eval err
1.037e3,MC150,575.8e-3,17,150,,,eval err
1.038e3,MC40,575.8e-3,18,-40,,,eval err
1.038e3,MC150,575.8e-3,18,150,,,eval err
1.039e3,MC40,575.8e-3,19,-40,,,eval err
1.039e3,MC150,575.8e-3,19,150,,,eval err
1.04e3,MC40,575.8e-3,20,-40,,,eval err
1.04e3,MC150,575.8e-3,20,150,,,eval err
1.041e3,MC40,575.8e-3,21,-40,,,eval err
1.041e3,MC150,575.8e-3,21,150,,,eval err
1.042e3,MC40,575.8e-3,22,-40,,,eval err
1.042e3,MC150,575.8e-3,22,150,,,eval err
1.043e3,MC40,575.8e-3,23,-40,,,eval err
1.043e3,MC150,575.8e-3,23,150,,,eval err
1.044e3,MC40,575.8e-3,24,-40,,,eval err
1.044e3,MC150,575.8e-3,24,150,,,eval err
1.045e3,MC40,575.8e-3,25,-40,,,eval err
1.045e3,MC150,575.8e-3,25,150,,,eval err
1.046e3,MC40,575.8e-3,26,-40,,,eval err
1.046e3,MC150,575.8e-3,26,150,,,eval err
1.047e3,MC40,575.8e-3,27,-40,,,eval err
1.047e3,MC150,575.8e-3,27,150,,,eval err
1.048e3,MC40,575.8e-3,28,-40,,,eval err
1.048e3,MC150,575.8e-3,28,150,,,eval err
1.049e3,MC40,575.8e-3,29,-40,,,eval err
1.049e3,MC150,575.8e-3,29,150,,,eval err
1.05e3,MC40,575.8e-3,30,-40,,,eval err
1.05e3,MC150,575.8e-3,30,150,,,eval err
1.051e3,MC40,575.8e-3,31,-40,,,eval err
1.051e3,MC150,575.8e-3,31,150,,,eval err
1.052e3,MC40,575.8e-3,32,-40,,,eval err
1.052e3,MC150,575.8e-3,32,150,,,eval err
1.053e3,MC40,575.8e-3,33,-40,,,eval err
1.053e3,MC150,575.8e-3,33,150,,,eval err
1.054e3,MC40,575.8e-3,34,-40,,,eval err
1.054e3,MC150,575.8e-3,34,150,,,eval err
1.055e3,MC40,575.8e-3,35,-40,,,eval err
1.055e3,MC150,575.8e-3,35,150,,,eval err
1.056e3,MC40,575.8e-3,36,-40,,,eval err
1.056e3,MC150,575.8e-3,36,150,,,eval err
1.057e3,MC40,575.8e-3,37,-40,,,eval err
1.057e3,MC150,575.8e-3,37,150,,,eval err
1.058e3,MC40,575.8e-3,38,-40,,,eval err
1.058e3,MC150,575.8e-3,38,150,,,eval err
1.059e3,MC40,575.8e-3,39,-40,,,eval err
1.059e3,MC150,575.8e-3,39,150,,,eval err
1.06e3,MC40,575.8e-3,40,-40,,,eval err
1.06e3,MC150,575.8e-3,40,150,,,eval err
1.061e3,MC40,575.8e-3,41,-40,,,eval err
1.061e3,MC150,575.8e-3,41,150,,,eval err
1.062e3,MC40,575.8e-3,42,-40,,,eval err
1.062e3,MC150,575.8e-3,42,150,,,eval err
1.063e3,MC40,575.8e-3,43,-40,,,eval err
1.063e3,MC150,575.8e-3,43,150,,,eval err
1.064e3,MC40,575.8e-3,44,-40,,,eval err
1.064e3,MC150,575.8e-3,44,150,,,eval err
1.065e3,MC40,575.8e-3,45,-40,,,eval err
1.065e3,MC150,575.8e-3,45,150,,,eval err
1.066e3,MC40,575.8e-3,46,-40,,,eval err
1.066e3,MC150,575.8e-3,46,150,,,eval err
1.067e3,MC40,575.8e-3,47,-40,,,eval err
1.067e3,MC150,575.8e-3,47,150,,,eval err
1.068e3,MC40,575.8e-3,48,-40,,,eval err
1.068e3,MC150,575.8e-3,48,150,,,eval err
1.069e3,MC40,575.8e-3,49,-40,,,eval err
1.069e3,MC150,575.8e-3,49,150,,,eval err
1.07e3,MC40,575.8e-3,50,-40,,,eval err
1.07e3,MC150,575.8e-3,50,150,,,eval err
1.071e3,MC40,575.8e-3,51,-40,,,eval err
1.071e3,MC150,575.8e-3,51,150,,,eval err
1.072e3,MC40,575.8e-3,52,-40,,,eval err
1.072e3,MC150,575.8e-3,52,150,,,eval err
1.073e3,MC40,575.8e-3,53,-40,,,eval err
1.073e3,MC150,575.8e-3,53,150,,,eval err
1.074e3,MC40,575.8e-3,54,-40,,,eval err
1.074e3,MC150,575.8e-3,54,150,,,eval err
1.075e3,MC40,575.8e-3,55,-40,,,eval err
1.075e3,MC150,575.8e-3,55,150,,,eval err
1.076e3,MC40,575.8e-3,56,-40,,,eval err
1.076e3,MC150,575.8e-3,56,150,,,eval err
1.077e3,MC40,575.8e-3,57,-40,,,eval err
1.077e3,MC150,575.8e-3,57,150,,,eval err
1.078e3,MC40,575.8e-3,58,-40,,,eval err
1.078e3,MC150,575.8e-3,58,150,,,eval err
1.079e3,MC40,575.8e-3,59,-40,,,eval err
1.079e3,MC150,575.8e-3,59,150,,,eval err
1.08e3,MC40,575.8e-3,60,-40,,,eval err
1.08e3,MC150,575.8e-3,60,150,,,eval err
1.081e3,MC40,587.9e-3,1,-40,,,eval err
1.081e3,MC150,587.9e-3,1,150,,,eval err
1.082e3,MC40,587.9e-3,2,-40,,,eval err
1.082e3,MC150,587.9e-3,2,150,,,eval err
1.083e3,MC40,587.9e-3,3,-40,,,eval err
1.083e3,MC150,587.9e-3,3,150,,,eval err
1.084e3,MC40,587.9e-3,4,-40,,,eval err
1.084e3,MC150,587.9e-3,4,150,,,eval err
1.085e3,MC40,587.9e-3,5,-40,,,eval err
1.085e3,MC150,587.9e-3,5,150,,,eval err
1.086e3,MC40,587.9e-3,6,-40,,,eval err
1.086e3,MC150,587.9e-3,6,150,,,eval err
1.087e3,MC40,587.9e-3,7,-40,,,eval err
1.087e3,MC150,587.9e-3,7,150,,,eval err
1.088e3,MC40,587.9e-3,8,-40,,,eval err
1.088e3,MC150,587.9e-3,8,150,,,eval err
1.089e3,MC40,587.9e-3,9,-40,,,eval err
1.089e3,MC150,587.9e-3,9,150,,,eval err
1.09e3,MC40,587.9e-3,10,-40,,,eval err
1.09e3,MC150,587.9e-3,10,150,,,eval err
1.091e3,MC40,587.9e-3,11,-40,,,eval err
1.091e3,MC150,587.9e-3,11,150,,,eval err
1.092e3,MC40,587.9e-3,12,-40,,,eval err
1.092e3,MC150,587.9e-3,12,150,,,eval err
1.093e3,MC40,587.9e-3,13,-40,,,eval err
1.093e3,MC150,587.9e-3,13,150,,,eval err
1.094e3,MC40,587.9e-3,14,-40,,,eval err
1.094e3,MC150,587.9e-3,14,150,,,eval err
1.095e3,MC40,587.9e-3,15,-40,,,eval err
1.095e3,MC150,587.9e-3,15,150,,,eval err
1.096e3,MC40,587.9e-3,16,-40,,,eval err
1.096e3,MC150,587.9e-3,16,150,,,eval err
1.097e3,MC40,587.9e-3,17,-40,,,eval err
1.097e3,MC150,587.9e-3,17,150,,,eval err
1.098e3,MC40,587.9e-3,18,-40,,,eval err
1.098e3,MC150,587.9e-3,18,150,,,eval err
1.099e3,MC40,587.9e-3,19,-40,,,eval err
1.099e3,MC150,587.9e-3,19,150,,,eval err
1.1e3,MC40,587.9e-3,20,-40,,,eval err
1.1e3,MC150,587.9e-3,20,150,,,eval err
1.101e3,MC40,587.9e-3,21,-40,,,eval err
1.101e3,MC150,587.9e-3,21,150,,,eval err
1.102e3,MC40,587.9e-3,22,-40,,,eval err
1.102e3,MC150,587.9e-3,22,150,,,eval err
1.103e3,MC40,587.9e-3,23,-40,,,eval err
1.103e3,MC150,587.9e-3,23,150,,,eval err
1.104e3,MC40,587.9e-3,24,-40,,,eval err
1.104e3,MC150,587.9e-3,24,150,,,eval err
1.105e3,MC40,587.9e-3,25,-40,,,eval err
1.105e3,MC150,587.9e-3,25,150,,,eval err
1.106e3,MC40,587.9e-3,26,-40,,,eval err
1.106e3,MC150,587.9e-3,26,150,,,eval err
1.107e3,MC40,587.9e-3,27,-40,,,eval err
1.107e3,MC150,587.9e-3,27,150,,,eval err
1.108e3,MC40,587.9e-3,28,-40,,,eval err
1.108e3,MC150,587.9e-3,28,150,,,eval err
1.109e3,MC40,587.9e-3,29,-40,,,eval err
1.109e3,MC150,587.9e-3,29,150,,,eval err
1.11e3,MC40,587.9e-3,30,-40,,,eval err
1.11e3,MC150,587.9e-3,30,150,,,eval err
1.111e3,MC40,587.9e-3,31,-40,,,eval err
1.111e3,MC150,587.9e-3,31,150,,,eval err
1.112e3,MC40,587.9e-3,32,-40,,,eval err
1.112e3,MC150,587.9e-3,32,150,,,eval err
1.113e3,MC40,587.9e-3,33,-40,,,eval err
1.113e3,MC150,587.9e-3,33,150,,,eval err
1.114e3,MC40,587.9e-3,34,-40,,,eval err
1.114e3,MC150,587.9e-3,34,150,,,eval err
1.115e3,MC40,587.9e-3,35,-40,,,eval err
1.115e3,MC150,587.9e-3,35,150,,,eval err
1.116e3,MC40,587.9e-3,36,-40,,,eval err
1.116e3,MC150,587.9e-3,36,150,,,eval err
1.117e3,MC40,587.9e-3,37,-40,,,eval err
1.117e3,MC150,587.9e-3,37,150,,,eval err
1.118e3,MC40,587.9e-3,38,-40,,,eval err
1.118e3,MC150,587.9e-3,38,150,,,eval err
1.119e3,MC40,587.9e-3,39,-40,,,eval err
1.119e3,MC150,587.9e-3,39,150,,,eval err
1.12e3,MC40,587.9e-3,40,-40,,,eval err
1.12e3,MC150,587.9e-3,40,150,,,eval err
1.121e3,MC40,587.9e-3,41,-40,,,eval err
1.121e3,MC150,587.9e-3,41,150,,,eval err
1.122e3,MC40,587.9e-3,42,-40,,,eval err
1.122e3,MC150,587.9e-3,42,150,,,eval err
1.123e3,MC40,587.9e-3,43,-40,,,eval err
1.123e3,MC150,587.9e-3,43,150,,,eval err
1.124e3,MC40,587.9e-3,44,-40,,,eval err
1.124e3,MC150,587.9e-3,44,150,,,eval err
1.125e3,MC40,587.9e-3,45,-40,,,eval err
1.125e3,MC150,587.9e-3,45,150,,,eval err
1.126e3,MC40,587.9e-3,46,-40,,,eval err
1.126e3,MC150,587.9e-3,46,150,,,eval err
1.127e3,MC40,587.9e-3,47,-40,,,eval err
1.127e3,MC150,587.9e-3,47,150,,,eval err
1.128e3,MC40,587.9e-3,48,-40,,,eval err
1.128e3,MC150,587.9e-3,48,150,,,eval err
1.129e3,MC40,587.9e-3,49,-40,,,eval err
1.129e3,MC150,587.9e-3,49,150,,,eval err
1.13e3,MC40,587.9e-3,50,-40,,,eval err
1.13e3,MC150,587.9e-3,50,150,,,eval err
1.131e3,MC40,587.9e-3,51,-40,,,eval err
1.131e3,MC150,587.9e-3,51,150,,,eval err
1.132e3,MC40,587.9e-3,52,-40,,,eval err
1.132e3,MC150,587.9e-3,52,150,,,eval err
1.133e3,MC40,587.9e-3,53,-40,,,eval err
1.133e3,MC150,587.9e-3,53,150,,,eval err
1.134e3,MC40,587.9e-3,54,-40,,,eval err
1.134e3,MC150,587.9e-3,54,150,,,eval err
1.135e3,MC40,587.9e-3,55,-40,,,eval err
1.135e3,MC150,587.9e-3,55,150,,,eval err
1.136e3,MC40,587.9e-3,56,-40,,,eval err
1.136e3,MC150,587.9e-3,56,150,,,eval err
1.137e3,MC40,587.9e-3,57,-40,,,eval err
1.137e3,MC150,587.9e-3,57,150,,,eval err
1.138e3,MC40,587.9e-3,58,-40,,,eval err
1.138e3,MC150,587.9e-3,58,150,,,eval err
1.139e3,MC40,587.9e-3,59,-40,,,eval err
1.139e3,MC150,587.9e-3,59,150,,,eval err
1.14e3,MC40,587.9e-3,60,-40,,,eval err
1.14e3,MC150,587.9e-3,60,150,,,eval err
1.141e3,MC40,600e-3,1,-40,,,eval err
1.141e3,MC150,600e-3,1,150,,,eval err
1.142e3,MC40,600e-3,2,-40,,,eval err
1.142e3,MC150,600e-3,2,150,,,eval err
1.143e3,MC40,600e-3,3,-40,,,eval err
1.143e3,MC150,600e-3,3,150,,,eval err
1.144e3,MC40,600e-3,4,-40,,,eval err
1.144e3,MC150,600e-3,4,150,,,eval err
1.145e3,MC40,600e-3,5,-40,,,eval err
1.145e3,MC150,600e-3,5,150,,,eval err
1.146e3,MC40,600e-3,6,-40,,,eval err
1.146e3,MC150,600e-3,6,150,,,eval err
1.147e3,MC40,600e-3,7,-40,,,eval err
1.147e3,MC150,600e-3,7,150,,,eval err
1.148e3,MC40,600e-3,8,-40,,,eval err
1.148e3,MC150,600e-3,8,150,,,eval err
1.149e3,MC40,600e-3,9,-40,,,eval err
1.149e3,MC150,600e-3,9,150,,,eval err
1.15e3,MC40,600e-3,10,-40,,,eval err
1.15e3,MC150,600e-3,10,150,,,eval err
1.151e3,MC40,600e-3,11,-40,,,eval err
1.151e3,MC150,600e-3,11,150,,,eval err
1.152e3,MC40,600e-3,12,-40,,,eval err
1.152e3,MC150,600e-3,12,150,,,eval err
1.153e3,MC40,600e-3,13,-40,,,eval err
1.153e3,MC150,600e-3,13,150,,,eval err
1.154e3,MC40,600e-3,14,-40,,,eval err
1.154e3,MC150,600e-3,14,150,,,eval err
1.155e3,MC40,600e-3,15,-40,,,eval err
1.155e3,MC150,600e-3,15,150,,,eval err
1.156e3,MC40,600e-3,16,-40,,,eval err
1.156e3,MC150,600e-3,16,150,,,eval err
1.157e3,MC40,600e-3,17,-40,,,eval err
1.157e3,MC150,600e-3,17,150,,,eval err
1.158e3,MC40,600e-3,18,-40,,,eval err
1.158e3,MC150,600e-3,18,150,,,eval err
1.159e3,MC40,600e-3,19,-40,,,eval err
1.159e3,MC150,600e-3,19,150,,,eval err
1.16e3,MC40,600e-3,20,-40,,,eval err
1.16e3,MC150,600e-3,20,150,,,eval err
1.161e3,MC40,600e-3,21,-40,,,eval err
1.161e3,MC150,600e-3,21,150,,,eval err
1.162e3,MC40,600e-3,22,-40,,,eval err
1.162e3,MC150,600e-3,22,150,,,eval err
1.163e3,MC40,600e-3,23,-40,,,eval err
1.163e3,MC150,600e-3,23,150,,,eval err
1.164e3,MC40,600e-3,24,-40,,,eval err
1.164e3,MC150,600e-3,24,150,,,eval err
1.165e3,MC40,600e-3,25,-40,,,eval err
1.165e3,MC150,600e-3,25,150,,,eval err
1.166e3,MC40,600e-3,26,-40,,,eval err
1.166e3,MC150,600e-3,26,150,,,eval err
1.167e3,MC40,600e-3,27,-40,,,eval err
1.167e3,MC150,600e-3,27,150,,,eval err
1.168e3,MC40,600e-3,28,-40,,,eval err
1.168e3,MC150,600e-3,28,150,,,eval err
1.169e3,MC40,600e-3,29,-40,,,eval err
1.169e3,MC150,600e-3,29,150,,,eval err
1.17e3,MC40,600e-3,30,-40,,,eval err
1.17e3,MC150,600e-3,30,150,,,eval err
1.171e3,MC40,600e-3,31,-40,,,eval err
1.171e3,MC150,600e-3,31,150,,,eval err
1.172e3,MC40,600e-3,32,-40,,,eval err
1.172e3,MC150,600e-3,32,150,,,eval err
1.173e3,MC40,600e-3,33,-40,,,eval err
1.173e3,MC150,600e-3,33,150,,,eval err
1.174e3,MC40,600e-3,34,-40,,,eval err
1.174e3,MC150,600e-3,34,150,,,eval err
1.175e3,MC40,600e-3,35,-40,,,eval err
1.175e3,MC150,600e-3,35,150,,,eval err
1.176e3,MC40,600e-3,36,-40,,,eval err
1.176e3,MC150,600e-3,36,150,,,eval err
1.177e3,MC40,600e-3,37,-40,,,eval err
1.177e3,MC150,600e-3,37,150,,,eval err
1.178e3,MC40,600e-3,38,-40,,,eval err
1.178e3,MC150,600e-3,38,150,,,eval err
1.179e3,MC40,600e-3,39,-40,,,eval err
1.179e3,MC150,600e-3,39,150,,,eval err
1.18e3,MC40,600e-3,40,-40,,,eval err
1.18e3,MC150,600e-3,40,150,,,eval err
1.181e3,MC40,600e-3,41,-40,,,eval err
1.181e3,MC150,600e-3,41,150,,,eval err
1.182e3,MC40,600e-3,42,-40,,,eval err
1.182e3,MC150,600e-3,42,150,,,eval err
1.183e3,MC40,600e-3,43,-40,,,eval err
1.183e3,MC150,600e-3,43,150,,,eval err
1.184e3,MC40,600e-3,44,-40,,,eval err
1.184e3,MC150,600e-3,44,150,,,eval err
1.185e3,MC40,600e-3,45,-40,,,eval err
1.185e3,MC150,600e-3,45,150,,,eval err
1.186e3,MC40,600e-3,46,-40,,,eval err
1.186e3,MC150,600e-3,46,150,,,eval err
1.187e3,MC40,600e-3,47,-40,,,eval err
1.187e3,MC150,600e-3,47,150,,,eval err
1.188e3,MC40,600e-3,48,-40,,,eval err
1.188e3,MC150,600e-3,48,150,,,eval err
1.189e3,MC40,600e-3,49,-40,,,eval err
1.189e3,MC150,600e-3,49,150,,,eval err
1.19e3,MC40,600e-3,50,-40,,,eval err
1.19e3,MC150,600e-3,50,150,,,eval err
1.191e3,MC40,600e-3,51,-40,,,eval err
1.191e3,MC150,600e-3,51,150,,,eval err
1.192e3,MC40,600e-3,52,-40,,,eval err
1.192e3,MC150,600e-3,52,150,,,eval err
1.193e3,MC40,600e-3,53,-40,,,eval err
1.193e3,MC150,600e-3,53,150,,,eval err
1.194e3,MC40,600e-3,54,-40,,,eval err
1.194e3,MC150,600e-3,54,150,,,eval err
1.195e3,MC40,600e-3,55,-40,,,eval err
1.195e3,MC150,600e-3,55,150,,,eval err
1.196e3,MC40,600e-3,56,-40,,,eval err
1.196e3,MC150,600e-3,56,150,,,eval err
1.197e3,MC40,600e-3,57,-40,,,eval err
1.197e3,MC150,600e-3,57,150,,,eval err
1.198e3,MC40,600e-3,58,-40,,,eval err
1.198e3,MC150,600e-3,58,150,,,eval err
1.199e3,MC40,600e-3,59,-40,,,eval err
1.199e3,MC150,600e-3,59,150,,,eval err
1.2e3,MC40,600e-3,60,-40,,,eval err
1.2e3,MC150,600e-3,60,150,,,eval err

